instrument,sample_id,spectral_energy,mean_power,spectral_entropy,spectral_slope,clay_area,clay_peak,clay_std,organic_area,organic_peak,organic_std
INST2,S5268,1674.9999999999995,0.9994033412887825,7.027435946905518,-0.0006922659308628546,177.12416871611578,1.3061622959617025,0.19562704550136498,157.1819331177758,1.6307561612449581,0.07978478371031217
INST2,S5411,1674.9999999999984,0.9994033412887818,6.92429270888805,-0.0005438974841719347,15.606710619980962,1.0511619969013266,0.5286449883521858,198.35296410892903,2.213796982911317,0.19612487534117196
INST2,S5608,1674.9999999999989,0.9994033412887822,6.835800438887145,-0.0005359324812971901,209.88697685800346,1.6092693297544218,0.3062964397106731,25.279016709860446,0.34210462737595326,0.08418810438799759
INST2,S5656,1675.0000000000007,0.9994033412887833,6.927160034578349,-0.000315014628756878,61.46085368128439,1.2373578733743,0.596637571174854,53.09712197286063,0.6619252909536583,0.10021241212084556
INST2,S5682,1675.0000000000036,0.9994033412887849,6.939853517605921,-0.0005165890658811043,6.026584420775311,0.8560335727719812,0.4084026994254304,149.5441192983379,1.8518339125599348,0.22364892596443287
INST2,S5943,1675.0000000000016,0.9994033412887837,6.9626518121543945,-0.0005400365915265961,73.53434820280188,0.5501226106957933,0.09660128575993614,149.93459582956356,1.5841826433176671,0.07315352455695893
INST2,S6021,1675.000000000002,0.999403341288784,6.9987402497089635,-0.00040465532930534555,52.30790259822694,1.1966521479960033,0.5259849014720348,114.51910027541794,1.3461241160973294,0.1584500686059675
INST2,S6084,1674.9999999999975,0.9994033412887813,7.0783798946086645,-0.0005507597787450018,145.40675069302102,1.2912118875472585,0.26872242644211863,119.32422479555593,1.511585625706161,0.18263206145443206
INST2,S6448,1674.9999999999995,0.9994033412887825,7.0473890507442345,-0.0006326931294606287,189.62396647767224,1.4637963413126265,0.28759540646897475,114.34948133618747,1.6182407231037428,0.3160190603162253
INST2,S6826,1674.9999999999975,0.9994033412887813,7.051046282104842,-0.0005065154520942285,214.67923004915755,1.2601291449294167,0.13960739602390898,81.58780840621091,0.950390242230211,0.11122746417298254
